query,url,grade
.net core,https://docs.microsoft.com/en-us/aspnet/core/,7
.net core,https://docs.microsoft.com/en-us/dotnet/core/whats-new/dotnet-core-3-1,6
.net core,https://docs.microsoft.com/en-us/dotnet/core/install/sdk,5
.net core,https://docs.microsoft.com/en-us/dotnet/core/get-started,4
.net core,https://docs.microsoft.com/en-us/dotnet/core/install/linux-package-manager-ubuntu-1904,3
.net core,https://docs.microsoft.com/en-us/dotnet/core/tools/global-tools,2
.net core,https://docs.microsoft.com/en-us/dotnet/core/tutorials/,1
asp.net,https://docs.microsoft.com/en-us/aspnet/,10
asp.net,https://docs.microsoft.com/en-us/aspnet/core/,9
asp.net,https://docs.microsoft.com/en-us/aspnet/mvc/mvc4,8
asp.net,https://docs.microsoft.com/en-us/aspnet/ajax/,7
asp.net,https://docs.microsoft.com/en-us/aspnet/overview,6
asp.net,https://docs.microsoft.com/en-us/aspnet/mvc/mvc3,5
asp.net,https://docs.microsoft.com/en-us/aspnet/identity/overview/,4
asp.net,https://docs.microsoft.com/en-us/aspnet/web-api/,3
asp.net,https://docs.microsoft.com/en-us/aspnet/identity/overview/getting-started/introduction-to-aspnet-identity,2
asp.net,https://docs.microsoft.com/en-us/aspnet/web-api/overview/odata-support-in-aspnet-web-api/,1
MessageBox,https://docs.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-messagebox,10
MessageBox,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.messagebox,9
MessageBox,https://docs.microsoft.com/en-us/dotnet/api/system.windows.messagebox,8
MessageBox,https://docs.microsoft.com/en-us/biztalk/core/managing-messagebox-databases,7
MessageBox,https://docs.microsoft.com/en-us/biztalk/core/how-to-add-a-new-messagebox-database,4
MessageBox,https://docs.microsoft.com/en-us/biztalk/core/how-to-manually-purge-data-from-the-messagebox-database-in-a-test-environment,3
MessageBox,https://docs.microsoft.com/en-us/dotnet/api/system.windows.messagebox.show,2
MessageBox,https://docs.microsoft.com/en-us/biztalk/core/the-messagebox-database,1
domain,https://docs.microsoft.com/en-us/azure/app-service/app-service-web-tutorial-custom-domain,10
domain,https://docs.microsoft.com/en-us/windows/win32/direct3d11/direct3d-11-advanced-stages-tessellation,9
domain,https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/add-custom-domain,8
domain,https://docs.microsoft.com/en-us/office365/admin/get-help-with-domains/get-help-with-domains,7
domain,https://docs.microsoft.com/en-us/windows-server/identity/ad-ds/active-directory-domain-services,6
domain,https://docs.microsoft.com/en-us/azure/cdn/cdn-map-content-to-custom-domain,5
domain,https://docs.microsoft.com/en-us/microsoft-365/security/office-365-security/mfi-non-accepted-domain-report,4
domain,https://docs.microsoft.com/en-us/azure/active-directory/develop/howto-configure-publisher-domain,3
domain,https://docs.microsoft.com/en-us/azure/cognitive-services/luis/luis-reference-prebuilt-domains,2
domain,https://docs.microsoft.com/en-us/office365/admin/get-help-with-domains/change-nameservers-at-any-domain-registrar,1
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/api/synchapi/nf-synchapi-waitforsingleobject,10
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/sync/using-event-objects,8
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/sync/using-semaphore-objects,7
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/sync/using-waitable-timer-objects,6
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/rpc/waiting-for-the-asynchronous-reply,5
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/procthread/creating-threads,4
WaitForSingleObject,https://docs.microsoft.com/en-us/windows/win32/procthread/terminating-a-thread,3
WaitForSingleObject,https://docs.microsoft.com/en-us/office/vba/access/concepts/windows-api/determine-when-a-shelled-process-ends,2
dependency injection,https://docs.microsoft.com/en-us/aspnet/core/fundamentals/dependency-injection,10
dependency injection,https://docs.microsoft.com/en-us/azure/azure-functions/functions-dotnet-dependency-injection,9
dependency injection,https://docs.microsoft.com/en-us/xamarin/xamarin-forms/enterprise-application-patterns/dependency-injection,8
dependency injection,https://docs.microsoft.com/en-us/aspnet/core/blazor/dependency-injection,7
dependency injection,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/dependency-injection,6
dependency injection,https://docs.microsoft.com/en-us/aspnet/core/mvc/controllers/dependency-injection,5
dependency injection,https://docs.microsoft.com/en-us/aspnet/web-api/overview/advanced/dependency-injection,4
dependency injection,https://docs.microsoft.com/en-us/archive/msdn-magazine/2016/june/essential-net-dependency-injection-with-net-core,3
dependency injection,https://docs.microsoft.com/en-us/aspnet/mvc/overview/older-versions/hands-on-labs/aspnet-mvc-4-dependency-injection,2
dependency injection,https://docs.microsoft.com/en-us/dotnet/architecture/modern-web-apps-azure/architectural-principles,1
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/windows-update-resources,10
windows update,https://docs.microsoft.com/en-us/windows/release-information/windows-message-center,9
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/waas-manage-updates-wufb,8
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/windows-update-overview,7
windows update,https://docs.microsoft.com/en-us/windows-server/administration/windows-server-update-services/get-started/windows-server-update-services-wsus,6
windows update,https://docs.microsoft.com/en-us/windows-hardware/drivers/bringup/windows-uefi-firmware-update-platform,5
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/servicing-stack-updates,4
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/waas-manage-updates-wsus,3
windows update,https://docs.microsoft.com/en-us/windows/deployment/update/waas-optimize-windows-10-updates,2
windows update,https://docs.microsoft.com/en-us/windows/release-information/status-windows-10-1903,1
test,https://docs.microsoft.com/en-us/dotnet/core/tools/dotnet-test,9
test,https://docs.microsoft.com/en-us/azure/devops/test/new-test-plans-page,8
test,https://docs.microsoft.com/en-us/azure/devops/pipelines/tasks/test/publish-test-results,7
test,https://docs.microsoft.com/en-us/appcenter/test-cloud/,6
test,https://docs.microsoft.com/en-us/azure/devops/pipelines/test/review-continuous-test-results-after-build,5
test,https://docs.microsoft.com/en-us/azure/devops/test/overview,4
test,https://docs.microsoft.com/en-us/powershell/module/storagereplica/test-srtopology,3
test,https://docs.microsoft.com/en-us/powershell/module/skype/test-cseffectivetenantdialplan,2
test,https://docs.microsoft.com/en-us/powershell/module/skype/test-cscomputer,1
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/overview,10
Powershell,https://docs.microsoft.com/en-us/powershell/,9
Powershell,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/powershell,8
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-powershell,7
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-windows-powershell,6
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/getting-started/getting-started-with-windows-powershell,5
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-powershell-core-on-windows,4
Powershell,https://docs.microsoft.com/en-us/powershell/azure/active-directory/overview,3
Powershell,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-powershell-core-on-linux,2
Powershell,https://docs.microsoft.com/en-us/virtualization/hyper-v-on-windows/quick-start/try-hyper-v-powershell,1
try catch,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/try-catch,9
try catch,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/try-catch-transact-sql,8
try catch,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_try_catch_finally,7
try catch,https://docs.microsoft.com/en-us/dotnet/standard/exceptions/how-to-use-the-try-catch-block-to-catch-exceptions,6
try catch,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/try-catch-finally-statement,5
try catch,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/try-catch-finally,4
try catch,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/exceptions/how-to-handle-an-exception-using-try-catch,2
logging,https://docs.microsoft.com/en-us/aspnet/core/fundamentals/logging/,10
logging,https://docs.microsoft.com/en-us/ef/core/miscellaneous/logging,9
logging,https://docs.microsoft.com/en-us/fslogix/logging-diagnostics-reference,8
logging,https://docs.microsoft.com/en-us/azure/cloud-adoption-framework/decision-guides/logging-and-reporting/,7
logging,https://docs.microsoft.com/en-us/iis/extensions/advanced-logging-module/advanced-logging-readme,6
logging,https://docs.microsoft.com/en-us/system-center/scsm/disable-ecl-logging,5
logging,https://docs.microsoft.com/en-us/office/troubleshoot/diagnostic-logs/how-to-enable-office-365-proplus-uls-logging,4
logging,https://docs.microsoft.com/en-us/aspnet/core/grpc/diagnostics,3
logging,https://docs.microsoft.com/en-us/aspnet/core/signalr/diagnostics,2
logging,https://docs.microsoft.com/en-us/dynamics-gp/web-components/logging,1
stream,https://docs.microsoft.com/en-us/dotnet/api/system.io.stream,10
stream,https://docs.microsoft.com/en-us/stream/,9
stream,https://docs.microsoft.com/en-us/stream/portal-get-started,8
stream,https://docs.microsoft.com/en-us/stream/live-event-overview,7
stream,https://docs.microsoft.com/en-us/stream/overview,6
stream,https://docs.microsoft.com/en-us/stream/portal-autogenerate-captions,5
stream,https://docs.microsoft.com/en-us/stream/embed-video-microsoft-teams,4
stream,https://docs.microsoft.com/en-us/sysinternals/downloads/streams,3
stream,https://docs.microsoft.com/en-us/stream/portal-create-groups,2
stream,https://docs.microsoft.com/en-us/stream/mobile-apps-overview,1
parse,https://docs.microsoft.com/en-us/sql/t-sql/functions/parse-transact-sql,9
parse,https://docs.microsoft.com/en-us/dotnet/api/system.int32.parse,8
parse,https://docs.microsoft.com/en-us/azure/kusto/query/parseoperator,7
parse,https://docs.microsoft.com/en-us/dotnet/api/system.enum.parse,6
parse,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.binding.parse,5
parse,https://docs.microsoft.com/en-us/dotnet/api/system.xml.linq.xdocument.parse,4
parse,https://docs.microsoft.com/en-us/dotnet/api/system.datetime.parse,3
parse,https://docs.microsoft.com/en-us/dotnet/api/system.int16.parse,1
ssh,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/mac-create-ssh-keys,10
ssh,https://docs.microsoft.com/en-us/azure/app-service/containers/app-service-linux-ssh-support,9
ssh,https://docs.microsoft.com/en-us/azure/devops/repos/git/use-ssh-keys-to-authenticate,8
ssh,https://docs.microsoft.com/en-us/windows/iot-core/connect-your-device/ssh,7
ssh,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/create-ssh-keys-detailed,6
ssh,https://docs.microsoft.com/en-us/azure/virtual-machines/linux/ssh-from-windows,5
ssh,https://docs.microsoft.com/en-us/connectors/sftpwithssh/,4
ssh,https://docs.microsoft.com/en-us/azure/virtual-machines/troubleshooting/troubleshoot-ssh-connection,3
ssh,https://docs.microsoft.com/en-us/azure/aks/ssh,2
ssh,https://docs.microsoft.com/en-us/powershell/scripting/learn/remoting/ssh-remoting-in-powershell-core,1
queue,https://docs.microsoft.com/en-us/dotnet/api/system.collections.generic.queue-1,10
queue,https://docs.microsoft.com/en-us/dotnet/api/system.collections.queue,9
queue,https://docs.microsoft.com/en-us/azure/storage/queues/storage-queues-introduction,8
queue,https://docs.microsoft.com/en-us/sql/t-sql/statements/create-queue-transact-sql,7
queue,https://docs.microsoft.com/en-us/azure/storage/queues/storage-dotnet-how-to-use-queues,6
queue,https://docs.microsoft.com/en-us/azure/architecture/patterns/queue-based-load-leveling,5
queue,https://docs.microsoft.com/en-us/dynamics365/customer-service/set-up-queues-manage-activities-cases,4
queue,https://docs.microsoft.com/en-us/azure/service-bus-messaging/service-bus-dotnet-get-started-with-queues,3
queue,https://docs.microsoft.com/en-us/azure/service-bus-messaging/service-bus-queues-topics-subscriptions,2
queue,https://docs.microsoft.com/en-us/cli/azure/storage/queue,1
hyperlink,https://docs.microsoft.com/en-us/uwp/api/windows.ui.xaml.documents.hyperlink,9
hyperlink,https://docs.microsoft.com/en-us/openspecs/office_file_formats/ms-oshared/c0437222-4868-4660-81f8-6b7ee236d3f8,8
hyperlink,https://docs.microsoft.com/en-us/dotnet/framework/ui-automation/ui-automation-support-for-the-hyperlink-control-type,7
hyperlink,https://docs.microsoft.com/en-us/windows/uwp/design/controls-and-patterns/hyperlinks,6
hyperlink,https://docs.microsoft.com/en-us/dotnet/api/system.windows.documents.hyperlink,5
hyperlink,https://docs.microsoft.com/en-us/dotnet/api/system.windows.documents.hyperlink.navigateuri,4
hyperlink,https://docs.microsoft.com/en-us/office/vba/api/access.hyperlink.texttodisplay,3
hyperlink,https://docs.microsoft.com/en-us/dotnet/api/system.web.ui.webcontrols.hyperlink.target,2
hyperlink,https://docs.microsoft.com/en-us/dotnet/framework/wpf/advanced/how-to-specify-whether-a-hyperlink-is-underlined,1
mail,https://docs.microsoft.com/en-us/connectors/sendmail/,10
mail,https://docs.microsoft.com/en-us/exchange/mail-migration-jump,9
mail,https://docs.microsoft.com/en-us/microsoft-365/compliance/define-mail-flow-rules-to-encrypt-email,8
mail,https://docs.microsoft.com/en-us/microsoft-365/security/office-365-security/use-mail-flow-rules-to-set-the-spam-confidence-level-scl-in-messages,7
mail,https://docs.microsoft.com/en-us/graph/api/resources/mail-api-overview,6
mail,https://docs.microsoft.com/en-us/exchange/mail-flow-best-practices/use-connectors-to-configure-mail-flow/set-up-connectors-for-secure-mail-flow-with-a-partner,5
mail,https://docs.microsoft.com/en-us/exchange/mail-flow-best-practices/use-connectors-to-configure-mail-flow/set-up-connectors-to-route-mail,4
mail,https://docs.microsoft.com/en-us/exchange/mail-flow-best-practices/how-to-set-up-a-multifunction-device-or-application-to-send-email-using-office-3,3
